Timestamp,TP9,AF7,AF8,TP10[1715293996.895125],-869.62890625,-810.05859375,-54.19921875,-386.23046875
[1715293996.9635625],-1000.0,-1000.0,-23.92578125,993.1640625
[1715293996.9674687],294.921875,455.56640625,-23.92578125,-983.3984375
[1715293996.971375],-805.6640625,-823.73046875,-44.43359375,-395.5078125
[1715293996.9752812],-76.66015625,-101.5625,-49.8046875,-1000.0
[1715293996.9791875],-1000.0,-1000.0,-35.15625,324.70703125
[1715293996.9830937],-232.91015625,-231.4453125,-20.5078125,-767.578125
[1715293996.985125],-818.84765625,-821.77734375,-20.01953125,142.08984375
[1715293996.9890313],240.234375,243.65234375,-40.0390625,-1000.0
[1715293996.9929376],-1000.0,-1000.0,-38.57421875,-208.0078125
[1715293996.9968438],-383.7890625,-439.453125,-22.94921875,-781.73828125
[1715293997.00075],-854.4921875,-905.76171875,-34.1796875,308.59375
[1715293997.0046563],493.65234375,688.4765625,-51.7578125,-1000.0
[1715293997.0085626],-1000.0,-892.08984375,-54.6875,-282.71484375
[1715293997.0124688],-861.81640625,-990.234375,-41.50390625,-848.6328125
[1715293997.016375],708.0078125,573.2421875,-20.5078125,716.30859375
[1715293997.0202813],983.88671875,-949.21875,-42.96875,-895.01953125
[1715293997.0241876],-513.671875,-433.59375,-62.5,-736.81640625
[1715293997.0280938],-1000.0,-1000.0,-46.875,823.73046875
[1715293996.985125],-818.84765625,-821.77734375,-20.01953125,142.08984375
[1715293996.9890313],240.234375,243.65234375,-40.0390625,-1000.0
[1715293996.9929376],-1000.0,-1000.0,-38.57421875,-208.0078125
[1715293996.9968438],-383.7890625,-439.453125,-22.94921875,-781.73828125
[1715293997.00075],-854.4921875,-905.76171875,-34.1796875,308.59375
[1715293997.0046563],493.65234375,688.4765625,-51.7578125,-1000.0
[1715293997.0085626],-1000.0,-892.08984375,-54.6875,-282.71484375
[1715293997.0124688],-861.81640625,-990.234375,-41.50390625,-848.6328125
[1715293997.016375],708.0078125,573.2421875,-20.5078125,716.30859375
[1715293997.0202813],983.88671875,-949.21875,-42.96875,-895.01953125
[1715293997.0241876],-513.671875,-433.59375,-62.5,-736.81640625
[1715293997.0280938],-1000.0,-1000.0,-46.875,823.73046875
[1715293997.045125],46.38671875,29.296875,-28.3203125,-864.74609375
[1715293997.0490313],-788.0859375,-779.78515625,-44.43359375,-147.4609375
[1715293997.0529375],85.9375,156.73828125,-61.03515625,-1000.0
[1715293997.0568438],-1000.0,-1000.0,-39.55078125,109.375
[1715293997.06075],-248.53515625,-264.6484375,-20.5078125,-754.8828125
[1715293997.0646563],-813.4765625,-811.03515625,-29.78515625,194.3359375
[1715293997.0685625],242.1875,375.48828125,-57.12890625,-1000.0
[1715293997.0724688],-1000.0,-1000.0,-52.734375,-268.06640625
[1715293997.076375],-502.9296875,-639.16015625,-42.48046875,-803.7109375
[1715293997.0802813],-913.57421875,-971.19140625,-34.1796875,462.890625
[1715293997.0841875],578.61328125,634.27734375,-41.9921875,-1000.0
[1715293997.0880938],-996.58203125,-938.96484375,-50.29296875,-416.9921875
[1715293997.045125],46.38671875,29.296875,-28.3203125,-864.74609375
[1715293997.0490313],-788.0859375,-779.78515625,-44.43359375,-147.4609375
[1715293997.0529375],85.9375,156.73828125,-61.03515625,-1000.0
[1715293997.0568438],-1000.0,-1000.0,-39.55078125,109.375
[1715293997.06075],-248.53515625,-264.6484375,-20.5078125,-754.8828125
[1715293997.0646563],-813.4765625,-811.03515625,-29.78515625,194.3359375
[1715293997.0685625],242.1875,375.48828125,-57.12890625,-1000.0
[1715293997.0724688],-1000.0,-1000.0,-52.734375,-268.06640625
[1715293997.076375],-502.9296875,-639.16015625,-42.48046875,-803.7109375
[1715293997.0802813],-913.57421875,-971.19140625,-34.1796875,462.890625
[1715293997.0841875],578.61328125,634.27734375,-41.9921875,-1000.0
[1715293997.0880938],-996.58203125,-938.96484375,-50.29296875,-416.9921875
[1715293997.075125],-980.95703125,-1000.0,-28.80859375,-948.73046875
[1715293997.0790312],491.2109375,289.55078125,-14.16015625,956.0546875
[1715293997.0829375],-865.72265625,-798.33984375,-29.296875,-561.03515625
[1715293997.0868437],-255.859375,-83.984375,-48.828125,-905.76171875
[1715293997.09075],-1000.0,-1000.0,-43.45703125,632.32421875
[1715293997.0946562],-74.70703125,-104.98046875,-21.97265625,-799.31640625
[1715293997.0985625],-788.57421875,-782.71484375,-25.87890625,117.67578125
[1715293997.1024687],194.82421875,219.23828125,-55.17578125,-1000.0
[1715293997.106375],-1000.0,-1000.0,-39.0625,-82.51953125
[1715293997.1102812],-263.18359375,-311.03515625,-1.46484375,-757.32421875
[1715293997.1141875],-808.59375,-821.77734375,-7.32421875,207.03125
[1715293997.1180937],292.48046875,333.984375,-38.57421875,-1000.0
[1715293997.075125],-980.95703125,-1000.0,-28.80859375,-948.73046875
[1715293997.0790312],491.2109375,289.55078125,-14.16015625,956.0546875
[1715293997.0829375],-865.72265625,-798.33984375,-29.296875,-561.03515625
[1715293997.0868437],-255.859375,-83.984375,-48.828125,-905.76171875
[1715293997.09075],-1000.0,-1000.0,-43.45703125,632.32421875
[1715293997.0946562],-74.70703125,-104.98046875,-21.97265625,-799.31640625
[1715293997.0985625],-788.57421875,-782.71484375,-25.87890625,117.67578125
[1715293997.1024687],194.82421875,219.23828125,-55.17578125,-1000.0
[1715293997.106375],-1000.0,-1000.0,-39.0625,-82.51953125
[1715293997.1102812],-263.18359375,-311.03515625,-1.46484375,-757.32421875
[1715293997.1141875],-808.59375,-821.77734375,-7.32421875,207.03125
[1715293997.1180937],292.48046875,333.984375,-38.57421875,-1000.0
[1715293997.075125],-980.95703125,-1000.0,-28.80859375,-948.73046875
[1715293997.0790312],491.2109375,289.55078125,-14.16015625,956.0546875
[1715293997.0829375],-865.72265625,-798.33984375,-29.296875,-561.03515625
[1715293997.0868437],-255.859375,-83.984375,-48.828125,-905.76171875
[1715293997.09075],-1000.0,-1000.0,-43.45703125,632.32421875
[1715293997.0946562],-74.70703125,-104.98046875,-21.97265625,-799.31640625
[1715293997.0985625],-788.57421875,-782.71484375,-25.87890625,117.67578125
[1715293997.1024687],194.82421875,219.23828125,-55.17578125,-1000.0
[1715293997.106375],-1000.0,-1000.0,-39.0625,-82.51953125
[1715293997.1102812],-263.18359375,-311.03515625,-1.46484375,-757.32421875
[1715293997.1141875],-808.59375,-821.77734375,-7.32421875,207.03125
[1715293997.1180937],292.48046875,333.984375,-38.57421875,-1000.0
[1715293997.120125],-1000.0,-1000.0,-39.55078125,-272.94921875
[1715293997.1240313],-603.515625,-703.61328125,-8.7890625,-823.73046875
[1715293997.1279376],-994.62890625,890.13671875,-4.39453125,582.51953125
[1715293997.1318438],745.60546875,872.55859375,-33.69140625,-1000.0
[1715293997.13575],-812.98828125,-672.8515625,-37.109375,-543.45703125
[1715293997.1396563],-1000.0,-1000.0,-19.04296875,959.47265625
[1715293997.1435626],279.296875,197.265625,-18.06640625,-916.015625
[1715293997.1474688],-810.05859375,-785.15625,-36.1328125,-261.23046875
[1715293997.151375],-100.09765625,29.296875,-60.05859375,-1000.0
[1715293997.1552813],-1000.0,-1000.0,-47.8515625,329.1015625
[1715293997.1591876],-216.30859375,-243.65234375,-17.578125,-761.23046875
[1715293997.1630938],-813.4765625,-812.01171875,-23.4375,146.484375
[1715293997.120125],-1000.0,-1000.0,-39.55078125,-272.94921875
[1715293997.1240313],-603.515625,-703.61328125,-8.7890625,-823.73046875
[1715293997.1279376],-994.62890625,890.13671875,-4.39453125,582.51953125
[1715293997.1318438],745.60546875,872.55859375,-33.69140625,-1000.0
[1715293997.13575],-812.98828125,-672.8515625,-37.109375,-543.45703125
[1715293997.1396563],-1000.0,-1000.0,-19.04296875,959.47265625
[1715293997.1435626],279.296875,197.265625,-18.06640625,-916.015625
[1715293997.1474688],-810.05859375,-785.15625,-36.1328125,-261.23046875
[1715293997.151375],-100.09765625,29.296875,-60.05859375,-1000.0
[1715293997.1552813],-1000.0,-1000.0,-47.8515625,329.1015625
[1715293997.1591876],-216.30859375,-243.65234375,-17.578125,-761.23046875
[1715293997.1630938],-813.4765625,-812.01171875,-23.4375,146.484375
[1715293997.120125],-1000.0,-1000.0,-39.55078125,-272.94921875
[1715293997.1240313],-603.515625,-703.61328125,-8.7890625,-823.73046875
[1715293997.1279376],-994.62890625,890.13671875,-4.39453125,582.51953125
[1715293997.1318438],745.60546875,872.55859375,-33.69140625,-1000.0
[1715293997.13575],-812.98828125,-672.8515625,-37.109375,-543.45703125
[1715293997.1396563],-1000.0,-1000.0,-19.04296875,959.47265625
[1715293997.1435626],279.296875,197.265625,-18.06640625,-916.015625
[1715293997.1474688],-810.05859375,-785.15625,-36.1328125,-261.23046875
[1715293997.151375],-100.09765625,29.296875,-60.05859375,-1000.0
[1715293997.1552813],-1000.0,-1000.0,-47.8515625,329.1015625
[1715293997.1591876],-216.30859375,-243.65234375,-17.578125,-761.23046875
[1715293997.1630938],-813.4765625,-812.01171875,-23.4375,146.484375
[1715293997.180125],234.86328125,240.234375,-51.26953125,-1000.0
[1715293997.1840312],-1000.0,-1000.0,-43.9453125,-196.2890625
[1715293997.1879375],-315.4296875,-399.90234375,-23.4375,-778.3203125
[1715293997.1918437],-825.1953125,-858.3984375,-24.90234375,311.03515625
[1715293997.19575],395.5078125,465.33203125,-41.015625,-1000.0
[1715293997.1996562],-1000.0,-1000.0,-39.0625,-280.2734375
[1715293997.2035625],-729.00390625,-787.109375,-20.99609375,-844.7265625
[1715293997.2074687],878.90625,831.54296875,-16.6015625,711.9140625
[1715293997.211375],866.69921875,872.55859375,-23.92578125,-911.62109375
[1715293997.2152812],-657.2265625,-645.5078125,-37.109375,-674.31640625
[1715293997.2191875],-1000.0,-1000.0,-27.34375,884.27734375
[1715293997.2230937],99.12109375,5.37109375,-13.18359375,-881.8359375
[1715293997.180125],234.86328125,240.234375,-51.26953125,-1000.0
[1715293997.1840312],-1000.0,-1000.0,-43.9453125,-196.2890625
[1715293997.1879375],-315.4296875,-399.90234375,-23.4375,-778.3203125
[1715293997.1918437],-825.1953125,-858.3984375,-24.90234375,311.03515625
[1715293997.19575],395.5078125,465.33203125,-41.015625,-1000.0
[1715293997.1996562],-1000.0,-1000.0,-39.0625,-280.2734375
[1715293997.2035625],-729.00390625,-787.109375,-20.99609375,-844.7265625
[1715293997.2074687],878.90625,831.54296875,-16.6015625,711.9140625
[1715293997.211375],866.69921875,872.55859375,-23.92578125,-911.62109375
[1715293997.2152812],-657.2265625,-645.5078125,-37.109375,-674.31640625
[1715293997.2191875],-1000.0,-1000.0,-27.34375,884.27734375
[1715293997.2230937],99.12109375,5.37109375,-13.18359375,-881.8359375
[1715293997.225125],-794.43359375,-796.38671875,-23.92578125,-189.453125
[1715293997.2290313],23.4375,88.37890625,-37.109375,-1000.0
[1715293997.2329376],-1000.0,-1000.0,-29.78515625,192.87109375
[1715293997.2368438],-241.69921875,-251.46484375,-11.71875,-738.28125
[1715293997.24075],-808.59375,-801.26953125,-24.4140625,138.18359375
[1715293997.2446563],234.375,298.33984375,-38.57421875,-1000.0
[1715293997.2485626],-1000.0,-1000.0,-28.3203125,-43.45703125
[1715293997.2524688],-303.22265625,-281.73828125,-21.484375,-804.19921875
[1715293997.256375],-824.21875,-806.640625,-16.11328125,336.9140625
[1715293997.2602813],475.5859375,479.4921875,-40.0390625,-1000.0
[1715293997.2641876],-1000.0,-1000.0,-51.7578125,-341.796875
[1715293997.2680938],-883.30078125,-945.80078125,-32.2265625,-882.8125
[1715293997.225125],-794.43359375,-796.38671875,-23.92578125,-189.453125
[1715293997.2290313],23.4375,88.37890625,-37.109375,-1000.0
[1715293997.2329376],-1000.0,-1000.0,-29.78515625,192.87109375
[1715293997.2368438],-241.69921875,-251.46484375,-11.71875,-738.28125
[1715293997.24075],-808.59375,-801.26953125,-24.4140625,138.18359375
[1715293997.2446563],234.375,298.33984375,-38.57421875,-1000.0
[1715293997.2485626],-1000.0,-1000.0,-28.3203125,-43.45703125
[1715293997.2524688],-303.22265625,-281.73828125,-21.484375,-804.19921875
[1715293997.256375],-824.21875,-806.640625,-16.11328125,336.9140625
[1715293997.2602813],475.5859375,479.4921875,-40.0390625,-1000.0
[1715293997.2641876],-1000.0,-1000.0,-51.7578125,-341.796875
[1715293997.2680938],-883.30078125,-945.80078125,-32.2265625,-882.8125
[1715293997.225125],-794.43359375,-796.38671875,-23.92578125,-189.453125
[1715293997.2290313],23.4375,88.37890625,-37.109375,-1000.0
[1715293997.2329376],-1000.0,-1000.0,-29.78515625,192.87109375
[1715293997.2368438],-241.69921875,-251.46484375,-11.71875,-738.28125
[1715293997.24075],-808.59375,-801.26953125,-24.4140625,138.18359375
[1715293997.2446563],234.375,298.33984375,-38.57421875,-1000.0
[1715293997.2485626],-1000.0,-1000.0,-28.3203125,-43.45703125
[1715293997.2524688],-303.22265625,-281.73828125,-21.484375,-804.19921875
[1715293997.256375],-824.21875,-806.640625,-16.11328125,336.9140625
[1715293997.2602813],475.5859375,479.4921875,-40.0390625,-1000.0
[1715293997.2641876],-1000.0,-1000.0,-51.7578125,-341.796875
[1715293997.2680938],-883.30078125,-945.80078125,-32.2265625,-882.8125
[1715293997.270125],650.390625,537.59765625,-29.78515625,785.15625
[1715293997.2740312],-945.3125,-878.41796875,-46.875,-803.22265625
[1715293997.2779374],-390.13671875,-274.90234375,-50.78125,-832.51953125
[1715293997.2818437],-1000.0,-1000.0,-39.55078125,707.51953125
[1715293997.28575],-34.1796875,-124.0234375,-23.92578125,-824.21875
[1715293997.2896562],-788.57421875,-798.33984375,-29.78515625,-18.5546875
[1715293997.2935624],177.24609375,222.65625,-40.52734375,-1000.0
[1715293997.2974687],-1000.0,-1000.0,-36.1328125,30.2734375
[1715293997.301375],-258.7890625,-264.6484375,-20.99609375,-751.953125
[1715293997.3052812],-808.59375,-807.12890625,-16.6015625,198.2421875
[1715293997.3091874],240.72265625,289.0625,-46.38671875,-1000.0
[1715293997.3130937],-1000.0,-1000.0,-47.8515625,-275.390625
[1715293997.270125],650.390625,537.59765625,-29.78515625,785.15625
[1715293997.2740312],-945.3125,-878.41796875,-46.875,-803.22265625
[1715293997.2779374],-390.13671875,-274.90234375,-50.78125,-832.51953125
[1715293997.2818437],-1000.0,-1000.0,-39.55078125,707.51953125
[1715293997.28575],-34.1796875,-124.0234375,-23.92578125,-824.21875
[1715293997.2896562],-788.57421875,-798.33984375,-29.78515625,-18.5546875
[1715293997.2935624],177.24609375,222.65625,-40.52734375,-1000.0
[1715293997.2974687],-1000.0,-1000.0,-36.1328125,30.2734375
[1715293997.301375],-258.7890625,-264.6484375,-20.99609375,-751.953125
[1715293997.3052812],-808.59375,-807.12890625,-16.6015625,198.2421875
[1715293997.3091874],240.72265625,289.0625,-46.38671875,-1000.0
[1715293997.3130937],-1000.0,-1000.0,-47.8515625,-275.390625
[1715293997.315125],-537.59765625,-631.8359375,-34.1796875,-809.08203125
[1715293997.3190312],-941.40625,995.60546875,-30.2734375,505.37109375
[1715293997.3229375],641.6015625,726.5625,-35.64453125,-1000.0
[1715293997.3268437],-943.359375,-843.26171875,-38.57421875,-422.36328125
[1715293997.33075],-1000.0,-1000.0,-26.3671875,-947.75390625
[1715293997.3346562],444.3359375,250.9765625,-25.87890625,960.9375
[1715293997.3385625],-848.14453125,-789.55078125,-34.1796875,-527.34375
[1715293997.3424687],-199.70703125,10.25390625,-47.8515625,-961.9140625
[1715293997.346375],-1000.0,-1000.0,-51.7578125,562.98828125
[1715293997.3502812],-161.62109375,-241.69921875,-31.25,-794.921875
[1715293997.3541875],-804.6875,-810.05859375,-29.296875,98.6328125
[1715293997.3580937],217.7734375,234.375,-45.41015625,-1000.0
[1715293997.315125],-537.59765625,-631.8359375,-34.1796875,-809.08203125
[1715293997.3190312],-941.40625,995.60546875,-30.2734375,505.37109375
[1715293997.3229375],641.6015625,726.5625,-35.64453125,-1000.0
[1715293997.3268437],-943.359375,-843.26171875,-38.57421875,-422.36328125
[1715293997.33075],-1000.0,-1000.0,-26.3671875,-947.75390625
[1715293997.3346562],444.3359375,250.9765625,-25.87890625,960.9375
[1715293997.3385625],-848.14453125,-789.55078125,-34.1796875,-527.34375
[1715293997.3424687],-199.70703125,10.25390625,-47.8515625,-961.9140625
[1715293997.346375],-1000.0,-1000.0,-51.7578125,562.98828125
[1715293997.3502812],-161.62109375,-241.69921875,-31.25,-794.921875
[1715293997.3541875],-804.6875,-810.05859375,-29.296875,98.6328125
[1715293997.3580937],217.7734375,234.375,-45.41015625,-1000.0
[1715293997.360125],-1000.0,-1000.0,-40.0390625,-127.44140625
[1715293997.3640313],-265.625,-333.49609375,-35.64453125,-768.5546875
[1715293997.3679376],-808.59375,-830.56640625,-40.0390625,215.33203125
[1715293997.3718438],333.0078125,404.78515625,-53.22265625,-1000.0
[1715293997.37575],-1000.0,-1000.0,-53.7109375,-273.4375
[1715293997.3796563],-629.8828125,-639.6484375,-36.1328125,-812.5
[1715293997.3835626],988.76953125,974.12109375,-25.87890625,516.6015625
[1715293997.3874688],774.90234375,838.8671875,-45.41015625,-1000.0
[1715293997.391375],-760.7421875,-654.78515625,-55.17578125,-516.6015625
[1715293997.3952813],-1000.0,-1000.0,-39.55078125,-958.49609375
[1715293997.3991876],188.4765625,54.19921875,-27.83203125,887.6953125
[1715293997.4030938],-804.19921875,-798.828125,-41.50390625,-642.578125
[1715293997.360125],-1000.0,-1000.0,-40.0390625,-127.44140625
[1715293997.3640313],-265.625,-333.49609375,-35.64453125,-768.5546875
[1715293997.3679376],-808.59375,-830.56640625,-40.0390625,215.33203125
[1715293997.3718438],333.0078125,404.78515625,-53.22265625,-1000.0
[1715293997.37575],-1000.0,-1000.0,-53.7109375,-273.4375
[1715293997.3796563],-629.8828125,-639.6484375,-36.1328125,-812.5
[1715293997.3835626],988.76953125,974.12109375,-25.87890625,516.6015625
[1715293997.3874688],774.90234375,838.8671875,-45.41015625,-1000.0
[1715293997.391375],-760.7421875,-654.78515625,-55.17578125,-516.6015625
[1715293997.3952813],-1000.0,-1000.0,-39.55078125,-958.49609375
[1715293997.3991876],188.4765625,54.19921875,-27.83203125,887.6953125
[1715293997.4030938],-804.19921875,-798.828125,-41.50390625,-642.578125
[1715293997.406125],-62.01171875,24.4140625,-62.01171875,-1000.0
[1715293997.4100313],-1000.0,-1000.0,-41.015625,589.35546875
[1715293997.4139376],-233.3984375,-240.72265625,-30.76171875,965.8203125
[1715293997.4178438],-812.5,-806.640625,-33.69140625,-489.2578125
[1715293997.42175],235.3515625,234.86328125,-35.15625,-1000.0
[1715293997.4256563],-1000.0,-1000.0,-32.71484375,-35.15625
[1715293997.4295626],-250.48828125,-250.48828125,-14.6484375,-784.66796875
[1715293997.4334688],-865.72265625,-864.2578125,-34.1796875,210.9375
[1715293997.437375],320.80078125,332.51953125,-56.15234375,-1000.0
[1715293997.4412813],-1000.0,-1000.0,-40.52734375,-263.671875
[1715293997.4451876],-829.58984375,-951.171875,-30.2734375,-807.12890625
[1715293997.4490938],727.5390625,563.96484375,-30.76171875,259.27734375
[1715293997.406125],-62.01171875,24.4140625,-62.01171875,-1000.0
[1715293997.4100313],-1000.0,-1000.0,-41.015625,589.35546875
[1715293997.4139376],-233.3984375,-240.72265625,-30.76171875,965.8203125
[1715293997.4178438],-812.5,-806.640625,-33.69140625,-489.2578125
[1715293997.42175],235.3515625,234.86328125,-35.15625,-1000.0
[1715293997.4256563],-1000.0,-1000.0,-32.71484375,-35.15625
[1715293997.4295626],-250.48828125,-250.48828125,-14.6484375,-784.66796875
[1715293997.4334688],-865.72265625,-864.2578125,-34.1796875,210.9375
[1715293997.437375],320.80078125,332.51953125,-56.15234375,-1000.0
[1715293997.4412813],-1000.0,-1000.0,-40.52734375,-263.671875
[1715293997.4451876],-829.58984375,-951.171875,-30.2734375,-807.12890625
[1715293997.4490938],727.5390625,563.96484375,-30.76171875,259.27734375
[1715293997.451125],981.4453125,-981.93359375,-38.57421875,-1000.0
[1715293997.4550312],-512.6953125,-471.19140625,-38.0859375,-511.71875
[1715293997.4589374],-1000.0,-1000.0,-42.48046875,989.2578125
[1715293997.4628437],42.48046875,-71.77734375,-45.41015625,918.9453125
[1715293997.46675],-785.15625,-794.43359375,-32.2265625,-592.28515625
[1715293997.4706562],124.51171875,215.33203125,-34.66796875,-1000.0
[1715293997.4745624],-1000.0,-1000.0,-39.0625,417.96875
[1715293997.4784687],-253.41796875,-262.6953125,-40.52734375,-789.0625
[1715293997.482375],-808.10546875,-804.6875,-30.76171875,71.77734375
[1715293997.4862812],239.2578125,240.234375,-37.109375,-1000.0
[1715293997.4901874],-1000.0,-1000.0,-43.9453125,-211.42578125
[1715293997.4940937],-437.98828125,-519.04296875,-25.87890625,-792.48046875
[1715293997.497125],-879.39453125,-916.9921875,-27.34375,294.921875
[1715293997.5010312],543.45703125,558.10546875,-48.33984375,-1000.0
[1715293997.5049374],-1000.0,-994.140625,-56.640625,-324.70703125
[1715293997.5088437],-951.171875,-1000.0,-46.38671875,-863.76953125
[1715293997.51275],538.57421875,366.69921875,-28.80859375,714.84375
[1715293997.5166562],-888.671875,-803.7109375,-46.38671875,-885.25390625
[1715293997.5205624],-296.38671875,-51.26953125,-57.6171875,-811.5234375
[1715293997.5244687],-1000.0,-1000.0,-39.0625,743.1640625
[1715293997.528375],-63.96484375,-177.24609375,-20.01953125,-862.3046875
[1715293997.5322812],-795.41015625,-811.03515625,-31.25,-148.92578125
[1715293997.5361874],128.41796875,92.28515625,-58.59375,-1000.0
[1715293997.5400937],-1000.0,-1000.0,-36.1328125,-4.39453125
[1715293997.497125],-879.39453125,-916.9921875,-27.34375,294.921875
[1715293997.5010312],543.45703125,558.10546875,-48.33984375,-1000.0
[1715293997.5049374],-1000.0,-994.140625,-56.640625,-324.70703125
[1715293997.5088437],-951.171875,-1000.0,-46.38671875,-863.76953125
[1715293997.51275],538.57421875,366.69921875,-28.80859375,714.84375
[1715293997.5166562],-888.671875,-803.7109375,-46.38671875,-885.25390625
[1715293997.5205624],-296.38671875,-51.26953125,-57.6171875,-811.5234375
[1715293997.5244687],-1000.0,-1000.0,-39.0625,743.1640625
[1715293997.528375],-63.96484375,-177.24609375,-20.01953125,-862.3046875
[1715293997.5322812],-795.41015625,-811.03515625,-31.25,-148.92578125
[1715293997.5361874],128.41796875,92.28515625,-58.59375,-1000.0
[1715293997.5400937],-1000.0,-1000.0,-36.1328125,-4.39453125
[1715293997.497125],-879.39453125,-916.9921875,-27.34375,294.921875
[1715293997.5010312],543.45703125,558.10546875,-48.33984375,-1000.0
[1715293997.5049374],-1000.0,-994.140625,-56.640625,-324.70703125
[1715293997.5088437],-951.171875,-1000.0,-46.38671875,-863.76953125
[1715293997.51275],538.57421875,366.69921875,-28.80859375,714.84375
[1715293997.5166562],-888.671875,-803.7109375,-46.38671875,-885.25390625
[1715293997.5205624],-296.38671875,-51.26953125,-57.6171875,-811.5234375
[1715293997.5244687],-1000.0,-1000.0,-39.0625,743.1640625
[1715293997.528375],-63.96484375,-177.24609375,-20.01953125,-862.3046875
[1715293997.5322812],-795.41015625,-811.03515625,-31.25,-148.92578125
[1715293997.5361874],128.41796875,92.28515625,-58.59375,-1000.0
[1715293997.5400937],-1000.0,-1000.0,-36.1328125,-4.39453125
[1715293997.556125],-234.375,-235.3515625,-23.92578125,-767.578125
[1715293997.5600312],-870.1171875,-876.46484375,-38.57421875,205.56640625
[1715293997.5639374],190.4296875,224.609375,-55.6640625,-1000.0
[1715293997.5678437],-1000.0,-1000.0,-56.15234375,-274.90234375
[1715293997.57175],-597.65625,-701.171875,-31.25,-813.96484375
[1715293997.5756562],-986.328125,901.3671875,-9.765625,520.01953125
[1715293997.5795624],708.49609375,831.0546875,-27.83203125,-1000.0
[1715293997.5834687],-853.515625,-707.03125,-40.0390625,-518.5546875
[1715293997.587375],-1000.0,-1000.0,-25.390625,-991.69921875
[1715293997.5912812],292.48046875,141.6015625,-23.4375,978.02734375
[1715293997.5951874],-819.82421875,-801.7578125,-45.8984375,-495.60546875
[1715293997.5990937],-145.01953125,-52.734375,-59.5703125,-1000.0
[1715293997.556125],-234.375,-235.3515625,-23.92578125,-767.578125
[1715293997.5600312],-870.1171875,-876.46484375,-38.57421875,205.56640625
[1715293997.5639374],190.4296875,224.609375,-55.6640625,-1000.0
[1715293997.5678437],-1000.0,-1000.0,-56.15234375,-274.90234375
[1715293997.57175],-597.65625,-701.171875,-31.25,-813.96484375
[1715293997.5756562],-986.328125,901.3671875,-9.765625,520.01953125
[1715293997.5795624],708.49609375,831.0546875,-27.83203125,-1000.0
[1715293997.5834687],-853.515625,-707.03125,-40.0390625,-518.5546875
[1715293997.587375],-1000.0,-1000.0,-25.390625,-991.69921875
